LoanID;CustomerID;LoanType;Status;RecoveryStatus;StartDate;EndDate;DefaultDate;PrincipalAmount;TotalPaid;InterestRate;PaymentDate;PaymentAmount;MissedPayment
L2340;C2760;Mortgage;Closed;"Partially Recovered";2017-11-16;2037-11-20;NULL;96276.64;15075.73;5.61;2022-02-09;2587.99;0
L2340;C2760;Mortgage;Closed;"Partially Recovered";2017-11-16;2037-11-20;NULL;96276.64;15075.73;5.61;2022-01-05;3436.20;0
L2341;C2761;Auto;Defaulted;"Partially Recovered";2020-12-12;2035-03-18;NULL;75183.08;32286.69;10.63;2022-04-10;1388.67;0
L2341;C2761;Auto;Defaulted;"Partially Recovered";2020-12-12;2035-03-18;NULL;75183.08;32286.69;10.63;2022-03-10;382.82;0
L2341;C2761;Auto;Defaulted;"Partially Recovered";2020-12-12;2035-03-18;NULL;75183.08;32286.69;10.63;2022-02-02;3223.77;0
L2341;C2761;Auto;Defaulted;"Partially Recovered";2020-12-12;2035-03-18;NULL;75183.08;32286.69;10.63;2022-01-01;2146.17;0
L2342;C2762;Mortgage;Active;Unrecovered;2017-09-25;2030-01-27;NULL;11761.54;64081.83;9.55;2022-04-02;910.51;0
L2342;C2762;Mortgage;Active;Unrecovered;2017-09-25;2030-01-27;NULL;11761.54;64081.83;9.55;2022-03-04;366.14;0
L2342;C2762;Mortgage;Active;Unrecovered;2017-09-25;2030-01-27;NULL;11761.54;64081.83;9.55;2022-02-02;1234.31;0
L2343;C2763;Auto;Active;"Fully Recovered";2023-01-23;2035-05-12;NULL;76036.28;40417.19;11.42;2022-04-01;2603.72;0
L2343;C2763;Auto;Active;"Fully Recovered";2023-01-23;2035-05-12;NULL;76036.28;40417.19;11.42;2022-03-09;2672.75;0
L2343;C2763;Auto;Active;"Fully Recovered";2023-01-23;2035-05-12;NULL;76036.28;40417.19;11.42;2022-02-04;750.59;0
L2344;C2764;Business;Active;Unrecovered;2022-07-10;2036-10-04;NULL;85602.86;15014.05;9.14;2022-04-03;2786.62;1
L2344;C2764;Business;Active;Unrecovered;2022-07-10;2036-10-04;NULL;85602.86;15014.05;9.14;2022-03-07;3419.65;1
L2344;C2764;Business;Active;Unrecovered;2022-07-10;2036-10-04;NULL;85602.86;15014.05;9.14;2022-02-08;622.06;1
L2344;C2764;Business;Active;Unrecovered;2022-07-10;2036-10-04;NULL;85602.86;15014.05;9.14;2022-01-06;1275.25;0
L2345;C2765;Business;Defaulted;"Fully Recovered";2017-12-29;2031-03-25;2021-01-11;11698.34;3288.46;9.63;2022-04-05;422.57;0
L2345;C2765;Business;Defaulted;"Fully Recovered";2017-12-29;2031-03-25;2021-01-11;11698.34;3288.46;9.63;2022-03-04;1546.87;1
L2345;C2765;Business;Defaulted;"Fully Recovered";2017-12-29;2031-03-25;2021-01-11;11698.34;3288.46;9.63;2022-02-01;1247.99;0
L2345;C2765;Business;Defaulted;"Fully Recovered";2017-12-29;2031-03-25;2021-01-11;11698.34;3288.46;9.63;2022-01-10;164.42;1
L2346;C2766;Mortgage;Closed;"Partially Recovered";2015-09-01;2038-06-19;NULL;46475.97;41371.89;9.15;2022-04-01;2707.84;0
L2346;C2766;Mortgage;Closed;"Partially Recovered";2015-09-01;2038-06-19;NULL;46475.97;41371.89;9.15;2022-03-02;372.46;1
L2346;C2766;Mortgage;Closed;"Partially Recovered";2015-09-01;2038-06-19;NULL;46475.97;41371.89;9.15;2022-02-09;1320.10;0
L2346;C2766;Mortgage;Closed;"Partially Recovered";2015-09-01;2038-06-19;NULL;46475.97;41371.89;9.15;2022-01-01;1025.86;1
L2347;C2767;Auto;Defaulted;"Fully Recovered";2016-08-10;2038-02-22;2021-04-24;41000.84;12369.72;11.95;2022-03-06;102.26;0
L2347;C2767;Auto;Defaulted;"Fully Recovered";2016-08-10;2038-02-22;2021-04-24;41000.84;12369.72;11.95;2022-02-02;1742.34;0
L2348;C2768;Mortgage;Active;"Fully Recovered";2017-05-02;2036-11-27;NULL;35255.64;72206.57;14.64;2022-04-09;899.21;0
L2348;C2768;Mortgage;Active;"Fully Recovered";2017-05-02;2036-11-27;NULL;35255.64;72206.57;14.64;2022-03-07;3138.29;0
L2348;C2768;Mortgage;Active;"Fully Recovered";2017-05-02;2036-11-27;NULL;35255.64;72206.57;14.64;2022-02-02;996.31;0
L2349;C2770;Mortgage;Active;"Fully Recovered";2019-12-15;2031-09-29;NULL;48765.92;4025.33;4.80;2022-04-06;2622.40;1
L2349;C2770;Mortgage;Active;"Fully Recovered";2019-12-15;2031-09-29;NULL;48765.92;4025.33;4.80;2022-01-08;1586.68;0
L2350;C2771;Personal;Active;Unrecovered;2020-10-06;2038-11-11;2021-06-30;38478.30;11814.68;13.09;2022-04-08;2802.75;0
L2350;C2771;Personal;Active;Unrecovered;2020-10-06;2038-11-11;2021-06-30;38478.30;11814.68;13.09;2022-03-10;1723.44;0
L2350;C2771;Personal;Active;Unrecovered;2020-10-06;2038-11-11;2021-06-30;38478.30;11814.68;13.09;2022-02-02;2016.11;1
L2350;C2771;Personal;Active;Unrecovered;2020-10-06;2038-11-11;2021-06-30;38478.30;11814.68;13.09;2022-01-01;827.62;0
L2351;C2772;Personal;Defaulted;Unrecovered;2023-07-03;2038-03-25;NULL;49482.37;46109.67;6.05;2022-04-02;3469.71;0
L2351;C2772;Personal;Defaulted;Unrecovered;2023-07-03;2038-03-25;NULL;49482.37;46109.67;6.05;2022-03-11;1474.21;1
L2351;C2772;Personal;Defaulted;Unrecovered;2023-07-03;2038-03-25;NULL;49482.37;46109.67;6.05;2022-02-06;2507.50;0
L2351;C2772;Personal;Defaulted;Unrecovered;2023-07-03;2038-03-25;NULL;49482.37;46109.67;6.05;2022-01-02;562.83;1
L2352;C2773;Personal;Active;"Fully Recovered";2015-11-21;2038-02-08;NULL;33183.46;2984.40;4.97;2022-04-06;2341.36;0
L2352;C2773;Personal;Active;"Fully Recovered";2015-11-21;2038-02-08;NULL;33183.46;2984.40;4.97;2022-03-09;3396.88;0
L2352;C2773;Personal;Active;"Fully Recovered";2015-11-21;2038-02-08;NULL;33183.46;2984.40;4.97;2022-01-03;1824.02;0
L2353;C2774;Business;Active;"Fully Recovered";2022-09-18;2031-06-19;NULL;37131.21;78449.35;7.62;2022-04-01;3556.00;0
L2353;C2774;Business;Active;"Fully Recovered";2022-09-18;2031-06-19;NULL;37131.21;78449.35;7.62;2022-03-07;2862.11;0
L2353;C2774;Business;Active;"Fully Recovered";2022-09-18;2031-06-19;NULL;37131.21;78449.35;7.62;2022-02-05;2566.35;0
L2353;C2774;Business;Active;"Fully Recovered";2022-09-18;2031-06-19;NULL;37131.21;78449.35;7.62;2022-01-04;2828.65;0
L2354;C2775;Auto;Defaulted;Unrecovered;2021-07-22;2038-11-16;NULL;37681.00;53549.51;10.28;2022-04-08;1252.22;0
L2354;C2775;Auto;Defaulted;Unrecovered;2021-07-22;2038-11-16;NULL;37681.00;53549.51;10.28;2022-03-07;2791.55;0
L2354;C2775;Auto;Defaulted;Unrecovered;2021-07-22;2038-11-16;NULL;37681.00;53549.51;10.28;2022-02-04;471.90;1
L2354;C2775;Auto;Defaulted;Unrecovered;2021-07-22;2038-11-16;NULL;37681.00;53549.51;10.28;2022-01-02;646.15;0
L2355;C2778;Mortgage;Defaulted;"Fully Recovered";2019-02-10;2030-06-21;2022-07-14;97763.83;10571.10;3.16;2022-04-09;3306.00;0
L2355;C2778;Mortgage;Defaulted;"Fully Recovered";2019-02-10;2030-06-21;2022-07-14;97763.83;10571.10;3.16;2022-02-05;1904.47;0
L2355;C2778;Mortgage;Defaulted;"Fully Recovered";2019-02-10;2030-06-21;2022-07-14;97763.83;10571.10;3.16;2022-01-09;2395.45;0
L2356;C2780;Mortgage;Closed;Unrecovered;2017-05-02;2030-09-29;NULL;39739.17;66880.98;3.07;2022-04-03;778.56;1
L2356;C2780;Mortgage;Closed;Unrecovered;2017-05-02;2030-09-29;NULL;39739.17;66880.98;3.07;2022-03-02;1414.14;0
L2356;C2780;Mortgage;Closed;Unrecovered;2017-05-02;2030-09-29;NULL;39739.17;66880.98;3.07;2022-02-01;385.20;0
L2356;C2780;Mortgage;Closed;Unrecovered;2017-05-02;2030-09-29;NULL;39739.17;66880.98;3.07;2022-01-04;1977.94;0
L2357;C2781;Auto;Active;"Partially Recovered";2022-02-01;2032-06-22;2021-04-08;25590.29;89394.21;15.31;2022-04-07;1632.21;1
L2357;C2781;Auto;Active;"Partially Recovered";2022-02-01;2032-06-22;2021-04-08;25590.29;89394.21;15.31;2022-02-06;736.75;0
L2357;C2781;Auto;Active;"Partially Recovered";2022-02-01;2032-06-22;2021-04-08;25590.29;89394.21;15.31;2022-01-04;3578.37;0
L2358;C2782;Business;Active;"Partially Recovered";2021-05-15;2032-05-19;2021-10-28;18160.93;47880.97;8.37;2022-03-03;2579.60;1
L2358;C2782;Business;Active;"Partially Recovered";2021-05-15;2032-05-19;2021-10-28;18160.93;47880.97;8.37;2022-02-08;2842.97;0
L2358;C2782;Business;Active;"Partially Recovered";2021-05-15;2032-05-19;2021-10-28;18160.93;47880.97;8.37;2022-01-08;1592.02;1
L2359;C2783;Auto;Closed;"Partially Recovered";2021-08-24;2035-01-09;2021-07-29;20345.52;79151.85;2.67;2022-03-09;3165.86;1
L2359;C2783;Auto;Closed;"Partially Recovered";2021-08-24;2035-01-09;2021-07-29;20345.52;79151.85;2.67;2022-02-05;116.27;0
L2359;C2783;Auto;Closed;"Partially Recovered";2021-08-24;2035-01-09;2021-07-29;20345.52;79151.85;2.67;2022-01-09;2344.75;0
L2360;C2784;Business;Closed;"Fully Recovered";2021-12-28;2035-02-20;NULL;81375.66;86093.76;8.57;2022-03-08;2690.17;0
L2360;C2784;Business;Closed;"Fully Recovered";2021-12-28;2035-02-20;NULL;81375.66;86093.76;8.57;2022-01-31;3578.67;0
L2360;C2784;Business;Closed;"Fully Recovered";2021-12-28;2035-02-20;NULL;81375.66;86093.76;8.57;2022-01-10;3480.58;0
L2361;C2785;Auto;Closed;"Partially Recovered";2020-07-05;2034-05-10;NULL;16058.03;51247.74;4.88;2022-04-08;2865.62;0
L2361;C2785;Auto;Closed;"Partially Recovered";2020-07-05;2034-05-10;NULL;16058.03;51247.74;4.88;2022-03-05;2880.99;0
L2361;C2785;Auto;Closed;"Partially Recovered";2020-07-05;2034-05-10;NULL;16058.03;51247.74;4.88;2022-02-03;1964.14;0
L2361;C2785;Auto;Closed;"Partially Recovered";2020-07-05;2034-05-10;NULL;16058.03;51247.74;4.88;2022-01-05;1240.18;1
L2362;C2786;Mortgage;Defaulted;Unrecovered;2016-07-20;2036-02-13;NULL;51376.64;17532.68;12.91;2022-04-10;2187.94;0
L2362;C2786;Mortgage;Defaulted;Unrecovered;2016-07-20;2036-02-13;NULL;51376.64;17532.68;12.91;2022-03-09;910.03;0
L2362;C2786;Mortgage;Defaulted;Unrecovered;2016-07-20;2036-02-13;NULL;51376.64;17532.68;12.91;2022-02-09;315.50;0
L2362;C2786;Mortgage;Defaulted;Unrecovered;2016-07-20;2036-02-13;NULL;51376.64;17532.68;12.91;2022-01-07;1403.93;0
L2363;C2787;Business;Active;Unrecovered;2020-04-17;2033-04-27;2021-06-12;27121.69;24826.04;14.86;2022-03-09;3565.37;0
L2363;C2787;Business;Active;Unrecovered;2020-04-17;2033-04-27;2021-06-12;27121.69;24826.04;14.86;2022-01-07;3168.00;0
L2364;C2788;Mortgage;Defaulted;Unrecovered;2023-06-03;2034-06-24;NULL;90435.27;47937.90;12.90;2022-03-06;1308.13;1
L2364;C2788;Mortgage;Defaulted;Unrecovered;2023-06-03;2034-06-24;NULL;90435.27;47937.90;12.90;2022-02-09;697.41;1
L2364;C2788;Mortgage;Defaulted;Unrecovered;2023-06-03;2034-06-24;NULL;90435.27;47937.90;12.90;2022-01-05;2154.00;0
L2365;C2789;Business;Closed;"Fully Recovered";2015-07-18;2034-12-19;2021-11-01;21545.54;42585.92;15.75;2022-04-03;1731.69;0
L2365;C2789;Business;Closed;"Fully Recovered";2015-07-18;2034-12-19;2021-11-01;21545.54;42585.92;15.75;2022-02-03;2042.42;0
L2365;C2789;Business;Closed;"Fully Recovered";2015-07-18;2034-12-19;2021-11-01;21545.54;42585.92;15.75;2022-01-03;1595.60;0
L2366;C2790;Business;Active;Unrecovered;2017-08-08;2035-07-10;2021-05-20;29212.28;46550.98;11.16;2022-04-03;2254.49;0
L2366;C2790;Business;Active;Unrecovered;2017-08-08;2035-07-10;2021-05-20;29212.28;46550.98;11.16;2022-03-02;1947.38;0
L2366;C2790;Business;Active;Unrecovered;2017-08-08;2035-07-10;2021-05-20;29212.28;46550.98;11.16;2022-02-05;737.66;0
L2366;C2790;Business;Active;Unrecovered;2017-08-08;2035-07-10;2021-05-20;29212.28;46550.98;11.16;2022-01-08;2679.31;0
L2367;C2791;Auto;Closed;"Partially Recovered";2020-11-23;2031-02-15;NULL;97732.23;58066.50;12.75;2022-04-06;151.34;0
L2367;C2791;Auto;Closed;"Partially Recovered";2020-11-23;2031-02-15;NULL;97732.23;58066.50;12.75;2022-03-10;1285.73;1
L2367;C2791;Auto;Closed;"Partially Recovered";2020-11-23;2031-02-15;NULL;97732.23;58066.50;12.75;2022-02-02;147.02;0
L2367;C2791;Auto;Closed;"Partially Recovered";2020-11-23;2031-02-15;NULL;97732.23;58066.50;12.75;2022-01-07;682.89;0
L2368;C2792;Auto;Active;"Partially Recovered";2019-06-07;2036-08-14;NULL;27747.10;33817.30;5.63;2022-04-07;222.92;1
L2368;C2792;Auto;Active;"Partially Recovered";2019-06-07;2036-08-14;NULL;27747.10;33817.30;5.63;2022-03-09;2045.97;0
L2368;C2792;Auto;Active;"Partially Recovered";2019-06-07;2036-08-14;NULL;27747.10;33817.30;5.63;2022-02-09;3113.08;0
L2368;C2792;Auto;Active;"Partially Recovered";2019-06-07;2036-08-14;NULL;27747.10;33817.30;5.63;2022-01-03;962.75;0
L2369;C2793;Auto;Closed;"Partially Recovered";2018-06-26;2038-06-21;NULL;24102.60;78079.73;16.97;2022-04-08;2962.22;0
L2369;C2793;Auto;Closed;"Partially Recovered";2018-06-26;2038-06-21;NULL;24102.60;78079.73;16.97;2022-03-11;1959.96;0
L2369;C2793;Auto;Closed;"Partially Recovered";2018-06-26;2038-06-21;NULL;24102.60;78079.73;16.97;2022-01-01;2111.74;0
L2370;C2795;Mortgage;Active;"Partially Recovered";2015-12-29;2038-02-09;2021-08-10;99198.46;6859.97;5.26;2022-04-03;3175.73;0
L2370;C2795;Mortgage;Active;"Partially Recovered";2015-12-29;2038-02-09;2021-08-10;99198.46;6859.97;5.26;2022-03-08;3123.24;0
L2371;C2796;Business;Defaulted;"Fully Recovered";2020-04-28;2034-06-10;NULL;42467.03;72648.97;4.32;2022-04-07;3069.77;0
L2371;C2796;Business;Defaulted;"Fully Recovered";2020-04-28;2034-06-10;NULL;42467.03;72648.97;4.32;2022-03-03;500.11;1
L2371;C2796;Business;Defaulted;"Fully Recovered";2020-04-28;2034-06-10;NULL;42467.03;72648.97;4.32;2022-01-05;308.71;0
L2372;C2797;Personal;Active;"Partially Recovered";2023-11-01;2030-06-13;NULL;29752.91;85857.39;16.29;2022-04-09;687.20;1
L2372;C2797;Personal;Active;"Partially Recovered";2023-11-01;2030-06-13;NULL;29752.91;85857.39;16.29;2022-03-05;2605.13;0
L2372;C2797;Personal;Active;"Partially Recovered";2023-11-01;2030-06-13;NULL;29752.91;85857.39;16.29;2022-02-04;3295.63;1
L2372;C2797;Personal;Active;"Partially Recovered";2023-11-01;2030-06-13;NULL;29752.91;85857.39;16.29;2022-01-05;787.38;0
L2373;C2799;Auto;Defaulted;"Fully Recovered";2020-07-11;2038-08-02;NULL;97282.07;8340.77;12.59;2022-03-06;3478.33;0
L2373;C2799;Auto;Defaulted;"Fully Recovered";2020-07-11;2038-08-02;NULL;97282.07;8340.77;12.59;2022-02-08;2506.15;0
L2374;C2800;Auto;Active;"Partially Recovered";2016-12-13;2038-10-06;2021-05-09;67315.14;37564.43;2.55;2022-04-07;217.50;0
L2374;C2800;Auto;Active;"Partially Recovered";2016-12-13;2038-10-06;2021-05-09;67315.14;37564.43;2.55;2022-03-05;1930.10;0
L2374;C2800;Auto;Active;"Partially Recovered";2016-12-13;2038-10-06;2021-05-09;67315.14;37564.43;2.55;2022-02-03;2305.74;1
L2374;C2800;Auto;Active;"Partially Recovered";2016-12-13;2038-10-06;2021-05-09;67315.14;37564.43;2.55;2022-01-09;2931.03;0
L2375;C2801;Auto;Active;"Fully Recovered";2023-05-19;2036-12-16;2022-11-27;53737.85;75875.15;6.41;2022-04-04;1477.18;1
L2375;C2801;Auto;Active;"Fully Recovered";2023-05-19;2036-12-16;2022-11-27;53737.85;75875.15;6.41;2022-01-06;1784.17;0
L2376;C2802;Mortgage;Defaulted;"Partially Recovered";2017-06-04;2036-04-12;NULL;51859.23;46001.89;10.25;2022-04-05;459.16;1
L2376;C2802;Mortgage;Defaulted;"Partially Recovered";2017-06-04;2036-04-12;NULL;51859.23;46001.89;10.25;2022-03-11;873.17;0
L2376;C2802;Mortgage;Defaulted;"Partially Recovered";2017-06-04;2036-04-12;NULL;51859.23;46001.89;10.25;2022-02-01;1705.99;0
L2376;C2802;Mortgage;Defaulted;"Partially Recovered";2017-06-04;2036-04-12;NULL;51859.23;46001.89;10.25;2022-01-07;1828.04;0
L2377;C2803;Mortgage;Closed;Unrecovered;2017-10-04;2030-07-21;NULL;9586.05;54562.66;9.35;2022-03-03;1902.42;1
L2377;C2803;Mortgage;Closed;Unrecovered;2017-10-04;2030-07-21;NULL;9586.05;54562.66;9.35;2022-02-09;520.46;0
L2377;C2803;Mortgage;Closed;Unrecovered;2017-10-04;2030-07-21;NULL;9586.05;54562.66;9.35;2022-01-08;1820.99;0
L2378;C2804;Personal;Active;Unrecovered;2015-10-26;2030-09-28;NULL;85098.14;73487.19;3.86;2022-03-11;1614.62;0
L2378;C2804;Personal;Active;Unrecovered;2015-10-26;2030-09-28;NULL;85098.14;73487.19;3.86;2022-02-09;3391.26;0
L2378;C2804;Personal;Active;Unrecovered;2015-10-26;2030-09-28;NULL;85098.14;73487.19;3.86;2022-01-09;1817.71;0
L2379;C2805;Auto;Closed;Unrecovered;2017-01-14;2030-02-21;NULL;14573.51;48478.94;12.59;2022-03-03;698.66;0
L2379;C2805;Auto;Closed;Unrecovered;2017-01-14;2030-02-21;NULL;14573.51;48478.94;12.59;2022-02-02;2102.62;1
L2379;C2805;Auto;Closed;Unrecovered;2017-01-14;2030-02-21;NULL;14573.51;48478.94;12.59;2022-01-02;1509.04;0
L2380;C2806;Mortgage;Active;Unrecovered;2015-01-31;2037-07-23;NULL;68392.82;14692.83;8.03;2022-04-04;2686.45;0
L2380;C2806;Mortgage;Active;Unrecovered;2015-01-31;2037-07-23;NULL;68392.82;14692.83;8.03;2022-03-11;3119.01;0
L2380;C2806;Mortgage;Active;Unrecovered;2015-01-31;2037-07-23;NULL;68392.82;14692.83;8.03;2022-01-31;119.72;0
L2381;C2807;Mortgage;Closed;Unrecovered;2015-07-05;2034-12-17;2022-03-26;41763.79;33292.98;5.65;2022-04-01;679.21;0
L2381;C2807;Mortgage;Closed;Unrecovered;2015-07-05;2034-12-17;2022-03-26;41763.79;33292.98;5.65;2022-03-06;1652.22;0
L2381;C2807;Mortgage;Closed;Unrecovered;2015-07-05;2034-12-17;2022-03-26;41763.79;33292.98;5.65;2022-02-03;2597.23;0
L2382;C2808;Mortgage;Closed;Unrecovered;2023-08-04;2030-06-09;NULL;76293.15;55217.18;5.62;2022-04-09;2230.53;0
L2382;C2808;Mortgage;Closed;Unrecovered;2023-08-04;2030-06-09;NULL;76293.15;55217.18;5.62;2022-03-08;1080.88;0
L2382;C2808;Mortgage;Closed;Unrecovered;2023-08-04;2030-06-09;NULL;76293.15;55217.18;5.62;2022-02-05;2970.13;0
L2382;C2808;Mortgage;Closed;Unrecovered;2023-08-04;2030-06-09;NULL;76293.15;55217.18;5.62;2022-01-05;2103.45;0
L2383;C2809;Personal;Defaulted;"Fully Recovered";2018-02-22;2033-02-04;NULL;78517.21;56876.38;4.01;2022-04-04;3303.66;0
L2383;C2809;Personal;Defaulted;"Fully Recovered";2018-02-22;2033-02-04;NULL;78517.21;56876.38;4.01;2022-03-07;2175.96;0
L2383;C2809;Personal;Defaulted;"Fully Recovered";2018-02-22;2033-02-04;NULL;78517.21;56876.38;4.01;2022-01-31;1159.23;0
L2383;C2809;Personal;Defaulted;"Fully Recovered";2018-02-22;2033-02-04;NULL;78517.21;56876.38;4.01;2022-01-05;2761.97;0
L2384;C2811;Business;Defaulted;Unrecovered;2019-10-21;2032-06-03;NULL;30331.66;28909.15;9.00;2022-04-06;1358.21;1
L2384;C2811;Business;Defaulted;Unrecovered;2019-10-21;2032-06-03;NULL;30331.66;28909.15;9.00;2022-02-06;712.52;0
L2384;C2811;Business;Defaulted;Unrecovered;2019-10-21;2032-06-03;NULL;30331.66;28909.15;9.00;2022-01-06;1728.13;0
L2385;C2812;Auto;Active;"Partially Recovered";2018-04-17;2030-04-07;2022-03-20;46208.70;63103.29;16.00;2022-04-02;1435.48;0
L2385;C2812;Auto;Active;"Partially Recovered";2018-04-17;2030-04-07;2022-03-20;46208.70;63103.29;16.00;2022-03-06;789.14;0
L2385;C2812;Auto;Active;"Partially Recovered";2018-04-17;2030-04-07;2022-03-20;46208.70;63103.29;16.00;2022-02-06;2302.32;1
L2385;C2812;Auto;Active;"Partially Recovered";2018-04-17;2030-04-07;2022-03-20;46208.70;63103.29;16.00;2022-01-09;3173.70;0
L2386;C2813;Business;Active;"Fully Recovered";2017-06-07;2038-12-18;NULL;78538.20;69607.83;3.78;2022-04-08;993.12;1
L2386;C2813;Business;Active;"Fully Recovered";2017-06-07;2038-12-18;NULL;78538.20;69607.83;3.78;2022-02-03;2333.06;1
L2386;C2813;Business;Active;"Fully Recovered";2017-06-07;2038-12-18;NULL;78538.20;69607.83;3.78;2022-01-08;1017.25;1
L2387;C2814;Personal;Active;"Fully Recovered";2023-12-22;2037-05-08;2022-07-01;98455.21;78299.50;7.85;2022-04-06;837.78;0
L2387;C2814;Personal;Active;"Fully Recovered";2023-12-22;2037-05-08;2022-07-01;98455.21;78299.50;7.85;2022-01-31;1256.77;0
L2387;C2814;Personal;Active;"Fully Recovered";2023-12-22;2037-05-08;2022-07-01;98455.21;78299.50;7.85;2022-01-05;3400.16;0
L2388;C2815;Auto;Defaulted;"Fully Recovered";2023-05-22;2038-03-17;2021-03-16;14976.93;26664.69;5.74;2022-04-09;2355.69;0
L2388;C2815;Auto;Defaulted;"Fully Recovered";2023-05-22;2038-03-17;2021-03-16;14976.93;26664.69;5.74;2022-03-04;2490.12;0
L2388;C2815;Auto;Defaulted;"Fully Recovered";2023-05-22;2038-03-17;2021-03-16;14976.93;26664.69;5.74;2022-01-01;108.95;0
L2389;C2816;Business;Active;"Partially Recovered";2019-10-02;2033-01-06;NULL;14897.17;89247.32;13.52;2022-04-04;3574.16;0
L2389;C2816;Business;Active;"Partially Recovered";2019-10-02;2033-01-06;NULL;14897.17;89247.32;13.52;2022-03-05;1010.50;1
L2389;C2816;Business;Active;"Partially Recovered";2019-10-02;2033-01-06;NULL;14897.17;89247.32;13.52;2022-02-04;2994.22;0
L2390;C2817;Personal;Defaulted;"Partially Recovered";2015-03-10;2038-10-28;2022-06-06;32020.97;86973.19;7.62;2022-04-06;3452.26;1
L2390;C2817;Personal;Defaulted;"Partially Recovered";2015-03-10;2038-10-28;2022-06-06;32020.97;86973.19;7.62;2022-03-10;1803.97;0
L2390;C2817;Personal;Defaulted;"Partially Recovered";2015-03-10;2038-10-28;2022-06-06;32020.97;86973.19;7.62;2022-02-01;1529.31;0
L2390;C2817;Personal;Defaulted;"Partially Recovered";2015-03-10;2038-10-28;2022-06-06;32020.97;86973.19;7.62;2022-01-03;2330.48;0
L2391;C2820;Personal;Closed;"Partially Recovered";2017-09-05;2032-10-11;NULL;68413.27;60508.70;2.90;2022-04-04;1880.00;0
L2391;C2820;Personal;Closed;"Partially Recovered";2017-09-05;2032-10-11;NULL;68413.27;60508.70;2.90;2022-03-10;2972.52;0
L2391;C2820;Personal;Closed;"Partially Recovered";2017-09-05;2032-10-11;NULL;68413.27;60508.70;2.90;2022-01-31;1195.32;0
L2392;C2821;Business;Closed;"Fully Recovered";2015-09-07;2038-04-20;2022-03-09;47839.09;56432.09;9.29;2022-04-09;2620.99;1
L2392;C2821;Business;Closed;"Fully Recovered";2015-09-07;2038-04-20;2022-03-09;47839.09;56432.09;9.29;2022-02-07;1399.74;0
L2392;C2821;Business;Closed;"Fully Recovered";2015-09-07;2038-04-20;2022-03-09;47839.09;56432.09;9.29;2022-01-02;992.49;0
L2393;C2823;Mortgage;Defaulted;Unrecovered;2018-09-02;2038-10-21;NULL;79703.18;3021.31;7.30;2022-01-31;3163.28;0
L2393;C2823;Mortgage;Defaulted;Unrecovered;2018-09-02;2038-10-21;NULL;79703.18;3021.31;7.30;2022-01-08;1352.09;0
L2394;C2825;Mortgage;Defaulted;Unrecovered;2020-11-18;2037-02-02;NULL;30761.69;62216.63;9.40;2022-04-10;2942.19;0
L2394;C2825;Mortgage;Defaulted;Unrecovered;2020-11-18;2037-02-02;NULL;30761.69;62216.63;9.40;2022-03-05;2050.83;0
L2394;C2825;Mortgage;Defaulted;Unrecovered;2020-11-18;2037-02-02;NULL;30761.69;62216.63;9.40;2022-02-05;1518.44;0
L2394;C2825;Mortgage;Defaulted;Unrecovered;2020-11-18;2037-02-02;NULL;30761.69;62216.63;9.40;2022-01-07;3106.01;0
L2395;C2826;Auto;Active;Unrecovered;2021-11-02;2032-06-29;NULL;8493.55;14674.25;4.61;2022-04-08;2766.98;0
L2395;C2826;Auto;Active;Unrecovered;2021-11-02;2032-06-29;NULL;8493.55;14674.25;4.61;2022-03-03;2887.85;0
L2395;C2826;Auto;Active;Unrecovered;2021-11-02;2032-06-29;NULL;8493.55;14674.25;4.61;2022-01-05;327.21;0
L2396;C2827;Personal;Defaulted;Unrecovered;2016-11-09;2038-01-02;NULL;58783.96;78506.06;7.71;2022-04-10;1518.04;1
L2396;C2827;Personal;Defaulted;Unrecovered;2016-11-09;2038-01-02;NULL;58783.96;78506.06;7.71;2022-03-03;2582.93;0
L2396;C2827;Personal;Defaulted;Unrecovered;2016-11-09;2038-01-02;NULL;58783.96;78506.06;7.71;2022-02-05;1885.47;1
L2396;C2827;Personal;Defaulted;Unrecovered;2016-11-09;2038-01-02;NULL;58783.96;78506.06;7.71;2022-01-09;1897.99;1
L2397;C2828;Personal;Active;"Partially Recovered";2015-06-06;2037-06-17;NULL;77889.58;53489.27;9.05;2022-04-05;3188.03;0
